thermo                                                                          
   300.000  1500.000  5000.000                                                  
-4.60447121e+04-2.13985205e+02-4.90200335e+00 1.89332729e-01-1.30956720e-04    3
 4.74583753e-08-7.11733368e-12-2.77442161e+04 6.69508298e+01                   4
c15h31_2610_l     1010  c  15h  31    0    0g   300.000  5000.000 1399.000     1
 4.90878002e+01 6.67945161e-02-2.28114271e-05 3.53757984e-09-2.05071037e-13    2
-4.38943990e+04-2.23721929e+02-6.53246851e+00 2.03668028e-01-1.54377918e-04    3
 6.20976776e-08-1.03099904e-11-2.51943614e+04 7.26579924e+01                   4
c15h31_2610_m     1010  c  15h  31    0    0g   300.000  5000.000 1399.000     1
 4.83638507e+01 6.72390944e-02-2.29286274e-05 3.55222828e-09-2.05780210e-13    2
-4.52728422e+04-2.19981681e+02-5.69099931e+00 1.96364035e-01-1.42117676e-04    3
 5.41263381e-08-8.50544735e-12-2.67640987e+04 6.93468498e+01                   4
c15h31_2610_n     1010  c  15h  31    0    0g   300.000  5000.000 1399.000     1
 4.90878002e+01 6.67945161e-02-2.28114271e-05 3.53757984e-09-2.05071037e-13    2
-4.38943990e+04-2.23721929e+02-6.53246851e+00 2.03668028e-01-1.54377918e-04    3
 6.20976776e-08-1.03099904e-11-2.51943614e+04 7.26579924e+01                   4
c15h30_1_2610     1010  c  15h  30    0    0g   300.000  5000.000 1398.000     1
 4.78390384e+01 6.56799229e-02-2.24167002e-05 3.47499454e-09-2.01390588e-13    2
-5.43040506e+04-2.19147019e+02-5.76275914e+00 1.95170273e-01-1.43942748e-04    3
 5.61319939e-08-9.04703031e-12-3.60632372e+04 6.72973863e+01                   4
c15h30_2_2610     1010  c  15h  30    0    0g   300.000  5000.000 1397.000     1
 4.70296473e+01 6.64635337e-02-2.27087097e-05 3.52286996e-09-2.04272172e-13    2
-5.50325572e+04-2.15624700e+02-6.31674637e+00 1.93365473e-01-1.39567690e-04    3
 5.31206002e-08-8.36856918e-12-3.66762355e+04 7.01634049e+01                   4
c15h30_3_2610     1010  c  15h  30    0    0g   300.000  5000.000 1398.000     1
 4.73527637e+01 6.61624596e-02-2.25984154e-05 3.50493979e-09-2.03197897e-13    2
-5.49773138e+04-2.17867191e+02-5.82209783e+00 1.93334598e-01-1.40526737e-04    3
 5.39588138e-08-8.57677748e-12-3.67449698e+04 6.67658786e+01                   4
c15h30_4_2610     1010  c  15h  30    0    0g   300.000  5000.000 1398.000     1
 4.73527637e+01 6.61624596e-02-2.25984154e-05 3.50493979e-09-2.03197897e-13    2
-5.49773138e+04-2.17867191e+02-5.82209783e+00 1.93334598e-01-1.40526737e-04    3
 5.39588138e-08-8.57677748e-12-3.67449698e+04 6.67658786e+01                   4
c15h30_5_2610     1010  c  15h  30    0    0g   300.000  5000.000 1397.000     1
 4.66869840e+01 6.67570176e-02-2.28105761e-05 3.53884310e-09-2.05205390e-13    2
-5.53518735e+04-2.13845534e+02-6.66711056e+00 1.93461998e-01-1.39286955e-04    3
 5.28990812e-08-8.32112825e-12-3.69656485e+04 7.20699181e+01                   4
c15h30_6_2610     1010  c  15h  30    0    0g   300.000  5000.000 1397.000     1
 4.66869840e+01 6.67570176e-02-2.28105761e-05 3.53884310e-09-2.05205390e-13    2
-5.53518735e+04-2.13845534e+02-6.66711056e+00 1.93461998e-01-1.39286955e-04    3
 5.28990812e-08-8.32112825e-12-3.69656485e+04 7.20699181e+01                   4
c15h30_6_2610-2   1010  c  15h  30    0    0g   300.000  5000.000 1398.000     1
 4.75680113e+01 6.58293400e-02-2.24513255e-05 3.47871250e-09-2.01541161e-13    2
-5.46409639e+04-2.18851449e+02-6.23963490e+00 1.95785569e-01-1.44333497e-04    3
 5.62360487e-08-9.05320238e-12-3.63326740e+04 6.86949508e+01                   4
c15h30_7_2610     1010  c  15h  30    0    0g   300.000  5000.000 1398.000     1
 4.73527637e+01 6.61624596e-02-2.25984154e-05 3.50493979e-09-2.03197897e-13    2
-5.49773138e+04-2.17867191e+02-5.82209783e+00 1.93334598e-01-1.40526737e-04    3
 5.39588138e-08-8.57677748e-12-3.67449698e+04 6.67658786e+01                   4
c15h30_8_2610     1010  c  15h  30    0    0g   300.000  5000.000 1398.000     1
 4.73527637e+01 6.61624596e-02-2.25984154e-05 3.50493979e-09-2.03197897e-13    2
-5.49773138e+04-2.17867191e+02-5.82209783e+00 1.93334598e-01-1.40526737e-04    3
 5.39588138e-08-8.57677748e-12-3.67449698e+04 6.67658786e+01                   4
c15h30_9_2610     1010  c  15h  30    0    0g   300.000  5000.000 1397.000     1
 4.66869840e+01 6.67570176e-02-2.28105761e-05 3.53884310e-09-2.05205390e-13    2
-5.53518735e+04-2.13845534e+02-6.66711056e+00 1.93461998e-01-1.39286955e-04    3
 5.28990812e-08-8.32112825e-12-3.69656485e+04 7.20699181e+01                   4
c15h30_10_2610    1010  c  15h  30    0    0g   300.000  5000.000 1397.000     1
 4.70296473e+01 6.64635337e-02-2.27087097e-05 3.52286996e-09-2.04272172e-13    2
-5.54351743e+04-2.15624700e+02-6.31674637e+00 1.93365473e-01-1.39567690e-04    3
 5.31206002e-08-8.36856918e-12-3.70788525e+04 7.01634049e+01                   4
c15h30_10_2610-2  1010  c  15h  30    0    0g   300.000  5000.000 1398.000     1
 4.75680113e+01 6.58293400e-02-2.24513255e-05 3.47871250e-09-2.01541161e-13    2
-5.46409639e+04-2.18851449e+02-6.23963490e+00 1.95785569e-01-1.44333497e-04    3
 5.62360487e-08-9.05320238e-12-3.63326740e+04 6.86949508e+01                   4
c15h30_11_2610    1010  c  15h  30    0    0g   300.000  5000.000 1398.000     1
 4.81631862e+01 6.56311969e-02-2.24491013e-05 3.48510535e-09-2.02181552e-13    2
-5.39307892e+04-2.22849824e+02-6.86550433e+00 2.00207127e-01-1.50848701e-04    3
 6.01967949e-08-9.91892995e-12-3.53463026e+04 7.06755111e+01                   4
c15h29_1_1_2610   1010  c  15h  29    0    0g   300.000  5000.000 1396.000     1
 4.78404834e+01 6.37485702e-02-2.18871286e-05 3.40656064e-09-1.97981561e-13    2
-3.75383907e+04-2.20761419e+02-6.36938416e+00 1.94444662e-01-1.44505067e-04    3
 5.66349696e-08-9.17483087e-12-1.90368262e+04 6.90733706e+01                   4
c15h31o_1_2610    1010  c  15h  31o   1    0g   300.000  5000.000 1400.000     1
 5.25080359e+01 6.64279656e-02-2.26864735e-05 3.51851817e-09-2.03988114e-13    2
-6.14731201e+04-2.41383397e+02-4.86494118e+00 2.05196144e-01-1.52394694e-04    3
 5.91843329e-08-9.42447677e-12-4.20474298e+04 6.50178004e+01                   4
c15h31o_2_2610    1010  c  15h  31o   1    0g   300.000  5000.000 1393.000     1
 5.25673590e+01 6.72391329e-02-2.31556700e-05 3.61138348e-09-2.10186492e-13    2
-6.49236656e+04-2.43718632e+02-2.06109869e+00 1.94038166e-01-1.36724924e-04    3
 5.04964140e-08-7.74200153e-12-4.57556244e+04 5.01509780e+01                   4
c15h31o_3_2610    1010  c  15h  31o   1    0g   300.000  5000.000 1402.000     1
 5.22871163e+01 6.61706286e-02-2.24986097e-05 3.47881889e-09-2.01254963e-13    2
-6.31507962e+04-2.41161348e+02-4.76710611e+00 2.07364739e-01-1.58131265e-04    3
 6.34057882e-08-1.04108557e-11-4.41583644e+04 6.23927705e+01                   4
c15h31o_4_2610    1010  c  15h  31o   1    0g   300.000  5000.000 1402.000     1
 5.22871163e+01 6.61706286e-02-2.24986097e-05 3.47881889e-09-2.01254963e-13    2
-6.31507962e+04-2.41161348e+02-4.76710611e+00 2.07364739e-01-1.58131265e-04    3
 6.34057882e-08-1.04108557e-11-4.41583644e+04 6.23927705e+01                   4
c15h31o_5_2610    1010  c  15h  31o   1    0g   300.000  5000.000 1402.000     1
 5.22871163e+01 6.61706286e-02-2.24986097e-05 3.47881889e-09-2.01254963e-13    2
-6.31507962e+04-2.41161348e+02-4.76710611e+00 2.07364739e-01-1.58131265e-04    3
 6.34057882e-08-1.04108557e-11-4.41583644e+04 6.23927705e+01                   4
c15h31o_6_2610    1010  c  15h  31o   1    0g   300.000  5000.000 1393.000     1
 5.25673590e+01 6.72391329e-02-2.31556700e-05 3.61138348e-09-2.10186492e-13    2
-6.49236656e+04-2.43718632e+02-2.06109869e+00 1.94038166e-01-1.36724924e-04    3
 5.04964140e-08-7.74200153e-12-4.57556244e+04 5.01509780e+01                   4
c15h31o_7_2610    1010  c  15h  31o   1    0g   300.000  5000.000 1400.000     1
 5.25080359e+01 6.64279656e-02-2.26864735e-05 3.51851817e-09-2.03988114e-13    2
-6.14731201e+04-2.41383397e+02-4.86494118e+00 2.05196144e-01-1.52394694e-04    3
 5.91843329e-08-9.42447677e-12-4.20474298e+04 6.50178004e+01                   4
c15h31o_8_2610    1010  c  15h  31o   1    0g   300.000  5000.000 1402.000     1
 5.22871163e+01 6.61706286e-02-2.24986097e-05 3.47881889e-09-2.01254963e-13    2
-6.31507962e+04-2.41161348e+02-4.76710611e+00 2.07364739e-01-1.58131265e-04    3
 6.34057882e-08-1.04108557e-11-4.41583644e+04 6.23927705e+01                   4
c15h31o_9_2610    1010  c  15h  31o   1    0g   300.000  5000.000 1402.000     1
 5.22871163e+01 6.61706286e-02-2.24986097e-05 3.47881889e-09-2.01254963e-13    2
-6.31507962e+04-2.41161348e+02-4.76710611e+00 2.07364739e-01-1.58131265e-04    3
 6.34057882e-08-1.04108557e-11-4.41583644e+04 6.23927705e+01                   4
c15h31o_10_2610   1010  c  15h  31o   1    0g   300.000  5000.000 1402.000     1
 5.22871163e+01 6.61706286e-02-2.24986097e-05 3.47881889e-09-2.01254963e-13    2
-6.31507962e+04-2.41161348e+02-4.76710611e+00 2.07364739e-01-1.58131265e-04    3
 6.34057882e-08-1.04108557e-11-4.41583644e+04 6.23927705e+01                   4
c15h31o_11_2610   1010  c  15h  31o   1    0g   300.000  5000.000 1393.000     1
 5.25673590e+01 6.72391329e-02-2.31556700e-05 3.61138348e-09-2.10186492e-13    2
-6.49236656e+04-2.43718632e+02-2.06109869e+00 1.94038166e-01-1.36724924e-04    3
 5.04964140e-08-7.74200153e-12-4.57556244e+04 5.01509780e+01                   4
c15h31o_12_2610   1010  c  15h  31o   1    0g   300.000  5000.000 1400.000     1
 5.25080359e+01 6.64279656e-02-2.26864735e-05 3.51851817e-09-2.03988114e-13    2
-6.14731201e+04-2.41383397e+02-4.86494118e+00 2.05196144e-01-1.52394694e-04    3
 5.91843329e-08-9.42447677e-12-4.20474298e+04 6.50178004e+01                   4
c15h31o_13_2610   1010  c  15h  31o   1    0g   300.000  5000.000 1402.000     1
 5.22871163e+01 6.61706286e-02-2.24986097e-05 3.47881889e-09-2.01254963e-13    2
-6.31507962e+04-2.41161348e+02-4.76710611e+00 2.07364739e-01-1.58131265e-04    3
 6.34057882e-08-1.04108557e-11-4.41583644e+04 6.23927705e+01                   4
c15h31o_14_2610   1010  c  15h  31o   1    0g   300.000  5000.000 1400.000     1
 5.25080359e+01 6.64279656e-02-2.26864735e-05 3.51851817e-09-2.03988114e-13    2
-6.14731201e+04-2.41383397e+02-4.86494118e+00 2.05196144e-01-1.52394694e-04    3
 5.91843329e-08-9.42447677e-12-4.20474298e+04 6.50178004e+01                   4
c15h31ooh_1       1010  c  15h  32o   2    0g   300.000  5000.000 1171.000     1
 4.85266103e+01 7.75472892e-02-2.75041434e-05 4.38950115e-09-2.59939247e-13    2
-7.72427550e+04-2.13821781e+02-6.83517064e+00 2.23705209e-01-1.72519581e-04    3
 6.86848626e-08-1.09920262e-11-6.05023756e+04 7.62491640e+01                   4
c15h31oo_1_2610   1010  c  15h  31o   2    0g   300.000  5000.000 1171.000     1
 4.76855062e+01 7.60418609e-02-2.69579941e-05 4.30100388e-09-2.54642615e-13    2
-6.00832874e+04-2.08502596e+02-5.97546876e+00 2.17466963e-01-1.67036748e-04    3
 6.63124810e-08-1.05927289e-11-4.38318580e+04 7.27457682e+01                   4
c15h31ooh_2       1010  c  15h  32o   2    0g   300.000  5000.000 1396.000     1
 5.56120852e+01 6.87702148e-02-2.36544719e-05 3.68613493e-09-2.14411673e-13    2
-8.44912630e+04-2.57327266e+02-4.89092394e+00 2.17783997e-01-1.67558843e-04    3
 6.82782489e-08-1.14843679e-11-6.41077645e+04 6.51207132e+01                   4
c15h31oo_2_2610   1010  c  15h  31o   2    0g   300.000  5000.000 1395.000     1
 5.46211038e+01 6.74655372e-02-2.31989081e-05 3.61441561e-09-2.10209933e-13    2
-6.72458388e+04-2.51116731e+02-3.94964356e+00 2.11115694e-01-1.61274767e-04    3
 6.53083350e-08-1.09320756e-11-4.74484252e+04 6.12551346e+01                   4
c15h31ooh_3       1010  c  15h  32o   2    0g   300.000  5000.000 1177.000     1
 4.88654544e+01 7.67121488e-02-2.70843838e-05 4.30934563e-09-2.54651684e-13    2
-7.91940240e+04-2.16886931e+02-6.46701289e+00 2.24667508e-01-1.75751355e-04    3
 7.09690664e-08-1.14828137e-11-6.26588260e+04 7.23433745e+01                   4
c15h31oo_3_2610   1010  c  15h  31o   2    0g   300.000  5000.000 1176.000     1
 4.80290401e+01 7.52038466e-02-2.65375284e-05 4.22077129e-09-2.49352019e-13    2
-6.20364648e+04-2.11590207e+02-5.61983752e+00 2.18489519e-01-1.70350238e-04    3
 6.86419197e-08-1.10924053e-11-4.59866152e+04 6.89016668e+01                   4
c15h31ooh_4       1010  c  15h  32o   2    0g   300.000  5000.000 1177.000     1
 4.88654544e+01 7.67121488e-02-2.70843838e-05 4.30934563e-09-2.54651684e-13    2
-7.91940240e+04-2.16886931e+02-6.46701289e+00 2.24667508e-01-1.75751355e-04    3
 7.09690664e-08-1.14828137e-11-6.26588260e+04 7.23433745e+01                   4
c15h31oo_4_2610   1010  c  15h  31o   2    0g   300.000  5000.000 1176.000     1
 4.80290401e+01 7.52038466e-02-2.65375284e-05 4.22077129e-09-2.49352019e-13    2
-6.20364648e+04-2.11590207e+02-5.61983752e+00 2.18489519e-01-1.70350238e-04    3
 6.86419197e-08-1.10924053e-11-4.59866152e+04 6.89016668e+01                   4
c15h31ooh_5       1010  c  15h  32o   2    0g   300.000  5000.000 1177.000     1
 4.88654544e+01 7.67121488e-02-2.70843838e-05 4.30934563e-09-2.54651684e-13    2
-7.91940240e+04-2.16886931e+02-6.46701289e+00 2.24667508e-01-1.75751355e-04    3
 7.09690664e-08-1.14828137e-11-6.26588260e+04 7.23433745e+01                   4
c15h31oo_5_2610   1010  c  15h  31o   2    0g   300.000  5000.000 1176.000     1
 4.80290401e+01 7.52038466e-02-2.65375284e-05 4.22077129e-09-2.49352019e-13    2
-6.20364648e+04-2.11590207e+02-5.61983752e+00 2.18489519e-01-1.70350238e-04    3
 6.86419197e-08-1.10924053e-11-4.59866152e+04 6.89016668e+01                   4
c15h31ooh_6       1010  c  15h  32o   2    0g   300.000  5000.000 1396.000     1
 5.56120852e+01 6.87702148e-02-2.36544719e-05 3.68613493e-09-2.14411673e-13    2
-8.44912630e+04-2.57327266e+02-4.89092394e+00 2.17783997e-01-1.67558843e-04    3
 6.82782489e-08-1.14843679e-11-6.41077645e+04 6.51207132e+01                   4
c15h31oo_6_2610   1010  c  15h  31o   2    0g   300.000  5000.000 1395.000     1
 5.46211038e+01 6.74655372e-02-2.31989081e-05 3.61441561e-09-2.10209933e-13    2
-6.72458388e+04-2.51116731e+02-3.94964356e+00 2.11115694e-01-1.61274767e-04    3
 6.53083350e-08-1.09320756e-11-4.74484252e+04 6.12551346e+01                   4
c15h31ooh_7       1010  c  15h  32o   2    0g   300.000  5000.000 1171.000     1
 4.85266103e+01 7.75472892e-02-2.75041434e-05 4.38950115e-09-2.59939247e-13    2
-7.72427550e+04-2.13821781e+02-6.83517064e+00 2.23705209e-01-1.72519581e-04    3
 6.86848626e-08-1.09920262e-11-6.05023756e+04 7.62491640e+01                   4
c15h31oo_7_2610   1010  c  15h  31o   2    0g   300.000  5000.000 1171.000     1
 4.76855062e+01 7.60418609e-02-2.69579941e-05 4.30100388e-09-2.54642615e-13    2
-6.00832874e+04-2.08502596e+02-5.97546876e+00 2.17466963e-01-1.67036748e-04    3
 6.63124810e-08-1.05927289e-11-4.38318580e+04 7.27457682e+01                   4
c15h31ooh_8       1010  c  15h  32o   2    0g   300.000  5000.000 1177.000     1
 4.88654544e+01 7.67121488e-02-2.70843838e-05 4.30934563e-09-2.54651684e-13    2
-7.91940240e+04-2.16886931e+02-6.46701289e+00 2.24667508e-01-1.75751355e-04    3
 7.09690664e-08-1.14828137e-11-6.26588260e+04 7.23433745e+01                   4
c15h31oo_8_2610   1010  c  15h  31o   2    0g   300.000  5000.000 1176.000     1
 4.80290401e+01 7.52038466e-02-2.65375284e-05 4.22077129e-09-2.49352019e-13    2
-6.20364648e+04-2.11590207e+02-5.61983752e+00 2.18489519e-01-1.70350238e-04    3
 6.86419197e-08-1.10924053e-11-4.59866152e+04 6.89016668e+01                   4
c15h31ooh_9       1010  c  15h  32o   2    0g   300.000  5000.000 1177.000     1
 4.88654544e+01 7.67121488e-02-2.70843838e-05 4.30934563e-09-2.54651684e-13    2
-7.91940240e+04-2.16886931e+02-6.46701289e+00 2.24667508e-01-1.75751355e-04    3
 7.09690664e-08-1.14828137e-11-6.26588260e+04 7.23433745e+01                   4
c15h31oo_9_2610   1010  c  15h  31o   2    0g   300.000  5000.000 1176.000     1
 4.80290401e+01 7.52038466e-02-2.65375284e-05 4.22077129e-09-2.49352019e-13    2
-6.20364648e+04-2.11590207e+02-5.61983752e+00 2.18489519e-01-1.70350238e-04    3
 6.86419197e-08-1.10924053e-11-4.59866152e+04 6.89016668e+01                   4
c15h31ooh_10      1010  c  15h  32o   2    0g   300.000  5000.000 1177.000     1
 4.88654544e+01 7.67121488e-02-2.70843838e-05 4.30934563e-09-2.54651684e-13    2
-7.91940240e+04-2.16886931e+02-6.46701289e+00 2.24667508e-01-1.75751355e-04    3
 7.09690664e-08-1.14828137e-11-6.26588260e+04 7.23433745e+01                   4
c15h31oo_10_2610  1010  c  15h  31o   2    0g   300.000  5000.000 1176.000     1
 4.80290401e+01 7.52038466e-02-2.65375284e-05 4.22077129e-09-2.49352019e-13    2
-6.20364648e+04-2.11590207e+02-5.61983752e+00 2.18489519e-01-1.70350238e-04    3
 6.86419197e-08-1.10924053e-11-4.59866152e+04 6.89016668e+01                   4
c15h31ooh_11      1010  c  15h  32o   2    0g   300.000  5000.000 1396.000     1
 5.56120852e+01 6.87702148e-02-2.36544719e-05 3.68613493e-09-2.14411673e-13    2
-8.44912630e+04-2.57327266e+02-4.89092394e+00 2.17783997e-01-1.67558843e-04    3
 6.82782489e-08-1.14843679e-11-6.41077645e+04 6.51207132e+01                   4
c15h31oo_11_2610  1010  c  15h  31o   2    0g   300.000  5000.000 1395.000     1
 5.46211038e+01 6.74655372e-02-2.31989081e-05 3.61441561e-09-2.10209933e-13    2
-6.72458388e+04-2.51116731e+02-3.94964356e+00 2.11115694e-01-1.61274767e-04    3
 6.53083350e-08-1.09320756e-11-4.74484252e+04 6.12551346e+01                   4
c15h31ooh_12      1010  c  15h  32o   2    0g   300.000  5000.000 1171.000     1
 4.85266103e+01 7.75472892e-02-2.75041434e-05 4.38950115e-09-2.59939247e-13    2
-7.72427550e+04-2.13821781e+02-6.83517064e+00 2.23705209e-01-1.72519581e-04    3
 6.86848626e-08-1.09920262e-11-6.05023756e+04 7.62491640e+01                   4
c15h31oo_12_2610  1010  c  15h  31o   2    0g   300.000  5000.000 1171.000     1
 4.76855062e+01 7.60418609e-02-2.69579941e-05 4.30100388e-09-2.54642615e-13    2
-6.00832874e+04-2.08502596e+02-5.97546876e+00 2.17466963e-01-1.67036748e-04    3
 6.63124810e-08-1.05927289e-11-4.38318580e+04 7.27457682e+01                   4
c15h31ooh_13      1010  c  15h  32o   2    0g   300.000  5000.000 1177.000     1
 4.88654544e+01 7.67121488e-02-2.70843838e-05 4.30934563e-09-2.54651684e-13    2
-7.91940240e+04-2.16886931e+02-6.46701289e+00 2.24667508e-01-1.75751355e-04    3
 7.09690664e-08-1.14828137e-11-6.26588260e+04 7.23433745e+01                   4
c15h31oo_13_2610  1010  c  15h  31o   2    0g   300.000  5000.000 1176.000     1
 4.80290401e+01 7.52038466e-02-2.65375284e-05 4.22077129e-09-2.49352019e-13    2
-6.20364648e+04-2.11590207e+02-5.61983752e+00 2.18489519e-01-1.70350238e-04    3
 6.86419197e-08-1.10924053e-11-4.59866152e+04 6.89016668e+01                   4
c15h31ooh_14      1010  c  15h  32o   2    0g   300.000  5000.000 1171.000     1
 4.85266103e+01 7.75472892e-02-2.75041434e-05 4.38950115e-09-2.59939247e-13    2
-7.72427550e+04-2.13821781e+02-6.83517064e+00 2.23705209e-01-1.72519581e-04    3
 6.86848626e-08-1.09920262e-11-6.05023756e+04 7.62491640e+01                   4
c15h31oo_14_2610  1010  c  15h  31o   2    0g   300.000  5000.000 1171.000     1
 4.76855062e+01 7.60418609e-02-2.69579941e-05 4.30100388e-09-2.54642615e-13    2
-6.00832874e+04-2.08502596e+02-5.97546876e+00 2.17466963e-01-1.67036748e-04    3
 6.63124810e-08-1.05927289e-11-4.38318580e+04 7.27457682e+01                   4
c15ooh_1_2610_a   1010  c  15h  31o   2    0g   300.000  5000.000 1174.000     1
 4.81582341e+01 7.52272665e-02-2.66786361e-05 4.25750790e-09-2.52113828e-13    2
-5.22242808e+04-2.08437246e+02-6.39453619e+00 2.19874953e-01-1.70831075e-04    3
 6.84279835e-08-1.09990661e-11-3.57924592e+04 7.71681742e+01                   4
c15ooh_1_2610_b   1010  c  15h  31o   2    0g   300.000  5000.000 1398.000     1
 5.41034735e+01 6.72745722e-02-2.30908959e-05 3.59344061e-09-2.08830771e-13    2
-5.86144188e+04-2.44253071e+02-5.36309568e+00 2.09282318e-01-1.53859635e-04    3
 5.88449146e-08-9.22675660e-12-3.82824027e+04 7.40029443e+01                   4
c15ooh_1_2610_c   1010  c  15h  31o   2    0g   300.000  5000.000 1400.000     1
 5.52809452e+01 6.60368941e-02-2.26124721e-05 3.51348501e-09-2.03964358e-13    2
-5.79094005e+04-2.51055908e+02-6.05446247e+00 2.15685268e-01-1.63650198e-04    3
 6.44659321e-08-1.03539702e-11-3.73136265e+04 7.59778813e+01                   4
c15ooh_1_2610_d   1010  c  15h  31o   2    0g   300.000  5000.000 1400.000     1
 5.52809452e+01 6.60368941e-02-2.26124721e-05 3.51348501e-09-2.03964358e-13    2
-5.79094005e+04-2.51055908e+02-6.05446247e+00 2.15685268e-01-1.63650198e-04    3
 6.44659321e-08-1.03539702e-11-3.73136265e+04 7.59778813e+01                   4
c15ooh_1_2610_e   1010  c  15h  31o   2    0g   300.000  5000.000 1400.000     1
 5.52809452e+01 6.60368941e-02-2.26124721e-05 3.51348501e-09-2.03964358e-13    2
-5.79094005e+04-2.51055908e+02-6.05446247e+00 2.15685268e-01-1.63650198e-04    3
 6.44659321e-08-1.03539702e-11-3.73136265e+04 7.59778813e+01                   4
c15ooh_1_2610_f   1010  c  15h  31o   2    0g   300.000  5000.000 1398.000     1
 5.41034735e+01 6.72745722e-02-2.30908959e-05 3.59344061e-09-2.08830771e-13    2
-5.86144188e+04-2.44253071e+02-5.36309568e+00 2.09282318e-01-1.53859635e-04    3
 5.88449146e-08-9.22675660e-12-3.82824027e+04 7.40029443e+01                   4
c15ooh_2_2610_a   1010  c  15h  31o   2    0g   300.000  5000.000 1396.000     1
 5.50371233e+01 6.67266357e-02-2.29529490e-05 3.57697430e-09-2.08069017e-13    2
-5.93604202e+04-2.50724740e+02-4.50423295e+00 2.14219553e-01-1.66311064e-04    3
 6.83298022e-08-1.15677595e-11-3.93902591e+04 6.62898676e+01                   4
