c15h32_2610          2   389.767     9.356     0.000     28.41     1.000 ! LJ parameters estimated by RMG: Tc= 708.782K Pc=  14.413bar Vc= 857.500cm3/mol Tb= 541.280K	(CsH3R, CsHR3, CsH2R2, CsH2R2, CsH2R2, CsHR3, CsH2R2, CsH3R, CsH3R, CsH2R2, CsH2R2, CsHR3, CsH2R2, CsH3R, CsH3R)
! the following intermediates are just roughly estimated
c15ooh_12_2610_k     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_12_2610_m     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_12_2610_n     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_13_2610_f     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_13_2610_h     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_13_2610_i     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_13_2610_j     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_13_2610_k     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_13_2610_l     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_13_2610_n     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_14_2610_h     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_14_2610_i     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_14_2610_j     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_14_2610_k     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_14_2610_l     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15ooh_14_2610_m     2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_1_oo1_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_1_oo2_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_1_oo3_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_1_oo4_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_1_oo5_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_1_oo6_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_2_oo1_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_2_oo3_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_2_oo4_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_2_oo5_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_2_oo6_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_2_oo7_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_2_oo8_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_3_oo1_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_3_oo2_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_3_oo4_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_3_oo5_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_3_oo6_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_3_oo7_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_3_oo8_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_3_oo9_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_4_oo1_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_4_oo2_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_4_oo3_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_4_oo5_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_4_oo6_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_4_oo7_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_4_oo8_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_4_oo9_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_4_oo10_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo1_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo2_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo3_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo4_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo6_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo7_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo8_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo9_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo10_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_5_oo11_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo1_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo2_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo3_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo4_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo5_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo7_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo8_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo9_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo10_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo11_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo12_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_6_oo13_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_7_oo2_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_7_oo3_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_7_oo4_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_7_oo5_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_7_oo6_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_7_oo8_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_7_oo9_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_7_oo10_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_7_oo11_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo2_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo3_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo4_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo5_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo6_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo7_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo9_2610       2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo10_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo11_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo12_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo13_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
c15_8_oo14_2610      2   389.767     9.356     0.000     28.41     1.000 ! Same as c15h32_2610
